season,rundle,league,div
78,C,Valley,1
78,C,Valley,2
78,D,Valley,1
78,D,Valley,2
78,E,Valley,1
78,E,Valley,2
78,R,Valley,0
78,A,Zephyr,0
78,B,Zephyr,0
78,C,Zephyr,0
78,D,Zephyr,1
78,D,Zephyr,2
78,E,Zephyr,1
78,E,Zephyr,2
78,R,Zephyr,0
79,A,Alpine,0
79,B,Alpine,0
79,C,Alpine,0
79,D,Alpine,1
79,D,Alpine,2
79,E,Alpine,1
79,E,Alpine,2
79,R,Alpine,0
79,A,Arcadia,0
79,B,Arcadia,0
79,C,Arcadia,1
79,C,Arcadia,2
79,D,Arcadia,1
79,D,Arcadia,2
79,E,Arcadia,1
79,E,Arcadia,2
79,R,Arcadia,0
79,A,Archipelago,0
79,B,Archipelago,0
79,C,Archipelago,0
79,D,Archipelago,1
79,D,Archipelago,2
79,E,Archipelago,1
79,E,Archipelago,2
79,R,Archipelago,0
79,A,Atlantic,0
79,B,Atlantic,0
79,C,Atlantic,0
79,D,Atlantic,1
79,D,Atlantic,2
79,E,Atlantic,1
79,E,Atlantic,2
79,R,Atlantic,0
79,A,Badlands,0
79,B,Badlands,0
79,C,Badlands,0
79,D,Badlands,1
79,D,Badlands,2
79,E,Badlands,1
79,E,Badlands,2
79,R,Badlands,0
79,A,Bayou,0
79,B,Bayou,0
79,C,Bayou,0
79,D,Bayou,1
79,D,Bayou,2
79,E,Bayou,1
79,E,Bayou,2
79,R,Bayou,0
79,A,Canyon,0
79,B,Canyon,0
79,C,Canyon,1
79,C,Canyon,2
79,D,Canyon,1
79,D,Canyon,2
79,E,Canyon,1
79,E,Canyon,2
79,R,Canyon,0
79,A,Cascade,0
79,B,Cascade,0
79,C,Cascade,1
79,C,Cascade,2
79,D,Cascade,1
79,D,Cascade,2
79,E,Cascade,1
79,E,Cascade,2
79,R,Cascade,0
79,A,Central,0
79,B,Central,0
79,C,Central,0
79,D,Central,1
79,D,Central,2
79,E,Central,1
79,E,Central,2
79,R,Central,0
79,A,Citadel,0
79,B,Citadel,0
79,C,Citadel,1
79,C,Citadel,2
79,D,Citadel,1
79,D,Citadel,2
79,E,Citadel,1
79,E,Citadel,2
79,R,Citadel,0
79,A,Coastal,0
79,B,Coastal,0
79,C,Coastal,0
79,D,Coastal,1
79,D,Coastal,2
79,E,Coastal,1
79,E,Coastal,2
79,R,Coastal,0
79,A,Commonwealth,0
79,B,Commonwealth,0
79,C,Commonwealth,0
79,D,Commonwealth,1
79,D,Commonwealth,2
79,E,Commonwealth,1
79,E,Commonwealth,2
79,R,Commonwealth,0
79,A,Continental,0
79,B,Continental,0
79,C,Continental,1
79,C,Continental,2
79,D,Continental,1
79,D,Continental,2
79,E,Continental,1
79,E,Continental,2
79,R,Continental,0
79,A,Corridor,0
79,B,Corridor,0
79,C,Corridor,0
79,D,Corridor,0
79,E,Corridor,1
79,E,Corridor,2
79,R,Corridor,0
79,A,Delta,0
79,B,Delta,0
79,C,Delta,0
79,D,Delta,1
79,D,Delta,2
79,E,Delta,1
79,E,Delta,2
79,R,Delta,0
79,A,Elysium,0
79,B,Elysium,0
79,C,Elysium,1
79,C,Elysium,2
79,D,Elysium,1
79,D,Elysium,2
79,E,Elysium,1
79,E,Elysium,2
79,R,Elysium,1
79,R,Elysium,2
79,A,Fjord,0
79,B,Fjord,0
79,C,Fjord,0
79,D,Fjord,1
79,D,Fjord,2
79,E,Fjord,1
79,E,Fjord,2
79,A,Frontier,0
79,B,Frontier,0
79,C,Frontier,0
79,D,Frontier,1
79,D,Frontier,2
79,E,Frontier,1
79,E,Frontier,2
79,R,Frontier,0
79,A,Galaxy,0
79,B,Galaxy,0
79,C,Galaxy,1
79,C,Galaxy,2
79,D,Galaxy,1
79,D,Galaxy,2
79,E,Galaxy,1
79,E,Galaxy,2
79,R,Galaxy,0
79,A,Garden,0
79,B,Garden,0
79,C,Garden,1
79,C,Garden,2
79,D,Garden,1
79,D,Garden,2
79,E,Garden,1
79,E,Garden,2
79,R,Garden,0
79,A,Glacier,0
79,B,Glacier,0
79,C,Glacier,1
79,C,Glacier,2
79,D,Glacier,1
79,D,Glacier,2
79,E,Glacier,1
79,E,Glacier,2
79,R,Glacier,0
79,A,Highland,0
79,B,Highland,0
79,C,Highland,1
79,C,Highland,2
79,D,Highland,1
79,D,Highland,2
79,E,Highland,1
79,E,Highland,2
79,R,Highland,0
79,A,Horizon,0
79,B,Horizon,0
79,C,Horizon,0
79,D,Horizon,1
79,D,Horizon,2
79,E,Horizon,1
79,E,Horizon,2
79,R,Horizon,1
79,R,Horizon,2
79,A,Isthmus,0
79,B,Isthmus,0
79,C,Isthmus,1
79,C,Isthmus,2
79,D,Isthmus,1
79,D,Isthmus,2
79,E,Isthmus,1
79,E,Isthmus,2
79,R,Isthmus,0
79,A,Juniper,0
79,B,Juniper,0
79,C,Juniper,0
79,D,Juniper,1
79,D,Juniper,2
79,E,Juniper,1
79,E,Juniper,2
79,R,Juniper,0
79,A,Laguna,0
79,B,Laguna,0
79,C,Laguna,1
79,C,Laguna,2
79,D,Laguna,1
79,D,Laguna,2
79,E,Laguna,1
79,E,Laguna,2
79,R,Laguna,1
79,R,Laguna,2
79,A,Laurel,0
79,B,Laurel,0
79,C,Laurel,1
79,C,Laurel,2
79,D,Laurel,1
79,D,Laurel,2
79,E,Laurel,1
79,E,Laurel,2
79,R,Laurel,0
79,A,Lyceum,0
79,B,Lyceum,0
79,C,Lyceum,1
79,C,Lyceum,2
79,D,Lyceum,1
79,D,Lyceum,2
79,E,Lyceum,1
79,E,Lyceum,2
79,R,Lyceum,0
79,A,Maelstrom,0
79,B,Maelstrom,0
79,C,Maelstrom,1
79,C,Maelstrom,2
79,D,Maelstrom,1
79,D,Maelstrom,2
79,E,Maelstrom,1
79,E,Maelstrom,2
79,R,Maelstrom,0
79,A,Magnolia,0
79,B,Magnolia,0
79,C,Magnolia,1
79,C,Magnolia,2
79,D,Magnolia,1
79,D,Magnolia,2
79,E,Magnolia,1
79,E,Magnolia,2
79,R,Magnolia,0
79,A,Maritime,0
79,B,Maritime,0
79,C,Maritime,1
79,C,Maritime,2
79,D,Maritime,1
79,D,Maritime,2
79,E,Maritime,1
79,E,Maritime,2
79,R,Maritime,0
79,A,Memorial,0
79,B,Memorial,0
79,C,Memorial,0
79,D,Memorial,1
79,D,Memorial,2
79,E,Memorial,1
79,E,Memorial,2
79,R,Memorial,0
79,A,Meridian,0
79,B,Meridian,0
79,C,Meridian,1
79,C,Meridian,2
79,D,Meridian,1
79,D,Meridian,2
79,E,Meridian,1
79,E,Meridian,2
79,R,Meridian,0
79,A,Mesa,0
79,B,Mesa,0
79,C,Mesa,0
79,D,Mesa,1
79,D,Mesa,2
79,E,Mesa,1
79,E,Mesa,2
79,R,Mesa,0
79,A,Metro,0
79,B,Metro,0
79,C,Metro,0
79,D,Metro,1
79,D,Metro,2
79,E,Metro,1
79,E,Metro,2
79,R,Metro,0
79,A,Midland,0
79,B,Midland,0
79,C,Midland,1
79,C,Midland,2
79,D,Midland,1
79,D,Midland,2
79,E,Midland,1
79,E,Midland,2
79,R,Midland,1
79,R,Midland,2
79,A,Morningstar,0
79,B,Morningstar,0
79,C,Morningstar,0
79,D,Morningstar,1
79,D,Morningstar,2
79,E,Morningstar,1
79,E,Morningstar,2
79,R,Morningstar,0
79,A,Nebula,0
79,B,Nebula,0
79,C,Nebula,0
79,D,Nebula,1
79,D,Nebula,2
79,E,Nebula,1
79,E,Nebula,2
79,R,Nebula,0
79,A,Olympic,0
79,B,Olympic,0
79,C,Olympic,1
79,C,Olympic,2
79,D,Olympic,1
79,D,Olympic,2
79,E,Olympic,1
79,E,Olympic,2
79,R,Olympic,0
79,A,Pacific,0
79,B,Pacific,0
79,C,Pacific,1
79,C,Pacific,2
79,D,Pacific,1
79,D,Pacific,2
79,E,Pacific,1
79,E,Pacific,2
79,R,Pacific,0
79,A,Palisade,0
79,B,Palisade,0
79,C,Palisade,1
79,C,Palisade,2
79,D,Palisade,1
79,D,Palisade,2
79,E,Palisade,1
79,E,Palisade,2
79,R,Palisade,0
79,A,Peninsula,0
79,B,Peninsula,0
79,C,Peninsula,0
79,D,Peninsula,1
79,D,Peninsula,2
79,E,Peninsula,1
79,E,Peninsula,2
79,R,Peninsula,0
79,A,Piedmont,0
79,B,Piedmont,0
79,C,Piedmont,1
79,C,Piedmont,2
79,D,Piedmont,1
79,D,Piedmont,2
79,E,Piedmont,1
79,E,Piedmont,2
79,R,Piedmont,0
79,A,Plaza,0
79,B,Plaza,0
79,C,Plaza,1
79,C,Plaza,2
79,D,Plaza,1
79,D,Plaza,2
79,E,Plaza,1
79,E,Plaza,2
79,R,Plaza,0
79,A,Polaris,0
79,B,Polaris,0
79,C,Polaris,1
79,C,Polaris,2
79,D,Polaris,1
79,D,Polaris,2
79,E,Polaris,1
79,E,Polaris,2
79,R,Polaris,0
79,A,Prairie,0
79,B,Prairie,0
79,C,Prairie,1
79,C,Prairie,2
79,D,Prairie,1
79,D,Prairie,2
79,E,Prairie,1
79,E,Prairie,2
79,R,Prairie,0
79,A,Rubicon,0
79,B,Rubicon,0
79,C,Rubicon,1
79,C,Rubicon,2
79,D,Rubicon,1
79,D,Rubicon,2
79,E,Rubicon,1
79,E,Rubicon,2
79,R,Rubicon,0
79,A,Seaboard,0
79,B,Seaboard,0
79,C,Seaboard,0
79,D,Seaboard,1
79,D,Seaboard,2
79,E,Seaboard,1
79,E,Seaboard,2
79,R,Seaboard,0
79,A,Sequoia,0
79,B,Sequoia,0
79,C,Sequoia,0
79,D,Sequoia,1
79,D,Sequoia,2
79,E,Sequoia,1
79,E,Sequoia,2
79,R,Sequoia,0
79,A,Sierra,0
79,B,Sierra,0
79,C,Sierra,0
79,D,Sierra,1
79,D,Sierra,2
79,E,Sierra,1
79,E,Sierra,2
79,R,Sierra,0
79,A,Skyline,0
79,B,Skyline,0
79,C,Skyline,0
79,D,Skyline,1
79,D,Skyline,2
79,E,Skyline,1
79,E,Skyline,2
79,R,Skyline,0
79,A,Sugarloaf,0
79,B,Sugarloaf,0
79,C,Sugarloaf,1
79,C,Sugarloaf,2
79,D,Sugarloaf,1
79,D,Sugarloaf,2
79,E,Sugarloaf,1
79,E,Sugarloaf,2
79,R,Sugarloaf,0
79,A,Summit,0
79,B,Summit,0
79,C,Summit,1
79,C,Summit,2
79,D,Summit,1
79,D,Summit,2
79,E,Summit,1
79,E,Summit,2
79,R,Summit,0
79,A,Taiga,0
79,B,Taiga,0
79,C,Taiga,1
79,C,Taiga,2
79,D,Taiga,1
79,D,Taiga,2
79,E,Taiga,1
79,E,Taiga,2
79,R,Taiga,1
79,R,Taiga,2
79,A,Tidewater,0
79,B,Tidewater,0
79,C,Tidewater,0
79,D,Tidewater,1
79,D,Tidewater,2
79,E,Tidewater,1
79,E,Tidewater,2
79,A,Tundra,0
79,B,Tundra,0
79,C,Tundra,1
79,C,Tundra,2
79,D,Tundra,1
79,D,Tundra,2
79,E,Tundra,1
79,E,Tundra,2
79,R,Tundra,0
79,A,Typhoon,0
79,B,Typhoon,0
79,C,Typhoon,1
79,C,Typhoon,2
79,D,Typhoon,1
79,D,Typhoon,2
79,E,Typhoon,1
79,E,Typhoon,2
79,R,Typhoon,0
79,A,Valley,0
79,B,Valley,0
79,C,Valley,0
79,D,Valley,1
79,D,Valley,2
79,E,Valley,1
79,E,Valley,2
79,R,Valley,0
79,A,Yukon,0
79,B,Yukon,0
79,C,Yukon,0
79,D,Yukon,1
79,D,Yukon,2
79,E,Yukon,1
79,E,Yukon,2
79,R,Yukon,0
79,A,Zenith,0
79,B,Zenith,0
79,C,Zenith,0
79,D,Zenith,1
79,D,Zenith,2
79,E,Zenith,1
79,E,Zenith,2
79,R,Zenith,1
79,R,Zenith,2
79,A,Zephyr,0
79,B,Zephyr,0
79,C,Zephyr,1
79,C,Zephyr,2
79,D,Zephyr,1
79,D,Zephyr,2
79,E,Zephyr,1
79,E,Zephyr,2
79,R,Zephyr,0
80,A,Alpine,0
80,B,Alpine,0
80,C,Alpine,0
80,D,Alpine,1
80,D,Alpine,2
80,E,Alpine,1
80,E,Alpine,2
80,R,Alpine,0
80,A,Arcadia,0
80,B,Arcadia,0
80,C,Arcadia,1
80,C,Arcadia,2
80,D,Arcadia,1
80,D,Arcadia,2
80,E,Arcadia,1
80,E,Arcadia,2
80,R,Arcadia,0
80,A,Archipelago,0
80,B,Archipelago,0
80,C,Archipelago,1
80,C,Archipelago,2
80,D,Archipelago,1
80,D,Archipelago,2
80,E,Archipelago,1
80,E,Archipelago,2
80,R,Archipelago,0
80,A,Atlantic,0
80,B,Atlantic,0
80,C,Atlantic,1
80,C,Atlantic,2
80,D,Atlantic,1
80,D,Atlantic,2
80,E,Atlantic,1
80,E,Atlantic,2
80,R,Atlantic,0
80,A,Badlands,0
80,B,Badlands,0
80,C,Badlands,1
80,C,Badlands,2
80,D,Badlands,1
80,D,Badlands,2
80,E,Badlands,1
80,E,Badlands,2
80,R,Badlands,0
80,A,Bayou,0
80,B,Bayou,0
80,C,Bayou,0
80,D,Bayou,1
80,D,Bayou,2
80,E,Bayou,1
80,E,Bayou,2
80,R,Bayou,0
80,A,Canyon,0
80,B,Canyon,0
80,C,Canyon,1
80,C,Canyon,2
80,D,Canyon,1
80,D,Canyon,2
80,E,Canyon,1
80,E,Canyon,2
80,R,Canyon,0
80,A,Cascade,0
80,B,Cascade,0
80,C,Cascade,1
80,C,Cascade,2
80,D,Cascade,1
80,D,Cascade,2
80,E,Cascade,1
80,E,Cascade,2
80,R,Cascade,0
80,A,Central,0
80,B,Central,0
80,C,Central,1
80,C,Central,2
80,D,Central,1
80,D,Central,2
80,E,Central,1
80,E,Central,2
80,R,Central,0
80,A,Citadel,0
80,B,Citadel,0
80,C,Citadel,1
80,C,Citadel,2
80,D,Citadel,1
80,D,Citadel,2
80,E,Citadel,1
80,E,Citadel,2
80,R,Citadel,0
80,A,Coastal,0
80,B,Coastal,0
80,C,Coastal,1
80,C,Coastal,2
80,D,Coastal,1
80,D,Coastal,2
80,E,Coastal,1
80,E,Coastal,2
80,R,Coastal,0
80,A,Commonwealth,0
80,B,Commonwealth,0
80,C,Commonwealth,1
80,C,Commonwealth,2
80,D,Commonwealth,1
80,D,Commonwealth,2
80,E,Commonwealth,1
80,E,Commonwealth,2
80,R,Commonwealth,0
80,A,Continental,0
80,B,Continental,0
80,C,Continental,1
80,C,Continental,2
80,D,Continental,1
80,D,Continental,2
80,E,Continental,1
80,E,Continental,2
80,R,Continental,0
80,A,Corridor,0
80,B,Corridor,0
80,C,Corridor,1
80,C,Corridor,2
80,D,Corridor,1
80,D,Corridor,2
80,E,Corridor,1
80,E,Corridor,2
80,R,Corridor,1
80,R,Corridor,2
80,A,Delta,0
80,B,Delta,0
80,C,Delta,1
80,C,Delta,2
80,D,Delta,1
80,D,Delta,2
80,E,Delta,1
80,E,Delta,2
80,R,Delta,0
80,A,Elysium,0
80,B,Elysium,0
80,C,Elysium,1
80,C,Elysium,2
80,D,Elysium,1
80,D,Elysium,2
80,E,Elysium,1
80,E,Elysium,2
80,R,Elysium,1
80,R,Elysium,2
80,A,Fjord,0
80,B,Fjord,0
80,C,Fjord,1
80,C,Fjord,2
80,D,Fjord,1
80,D,Fjord,2
80,E,Fjord,1
80,E,Fjord,2
80,R,Fjord,0
80,A,Frontier,0
80,B,Frontier,0
80,C,Frontier,0
80,D,Frontier,1
80,D,Frontier,2
80,E,Frontier,1
80,E,Frontier,2
80,R,Frontier,0
80,A,Galaxy,0
80,B,Galaxy,0
80,C,Galaxy,1
80,C,Galaxy,2
80,D,Galaxy,1
80,D,Galaxy,2
80,E,Galaxy,1
80,E,Galaxy,2
80,R,Galaxy,1
80,R,Galaxy,2
80,A,Garden,0
80,B,Garden,0
80,C,Garden,1
80,C,Garden,2
80,D,Garden,1
80,D,Garden,2
80,E,Garden,1
80,E,Garden,2
80,R,Garden,0
80,A,Glacier,0
80,B,Glacier,0
80,C,Glacier,1
80,C,Glacier,2
80,D,Glacier,1
80,D,Glacier,2
80,E,Glacier,1
80,E,Glacier,2
80,R,Glacier,0
80,A,Highland,0
80,B,Highland,0
80,C,Highland,1
80,C,Highland,2
80,D,Highland,1
80,D,Highland,2
80,E,Highland,1
80,E,Highland,2
80,R,Highland,0
80,A,Horizon,0
80,B,Horizon,0
80,C,Horizon,0
80,D,Horizon,1
80,D,Horizon,2
80,E,Horizon,1
80,E,Horizon,2
80,R,Horizon,0
80,A,Isthmus,0
80,B,Isthmus,0
80,C,Isthmus,1
80,C,Isthmus,2
80,D,Isthmus,1
80,D,Isthmus,2
80,E,Isthmus,1
80,E,Isthmus,2
80,R,Isthmus,0
80,A,Juniper,0
80,B,Juniper,0
80,C,Juniper,1
80,C,Juniper,2
80,D,Juniper,1
80,D,Juniper,2
80,E,Juniper,1
80,E,Juniper,2
80,R,Juniper,0
80,A,Laguna,0
80,B,Laguna,0
80,C,Laguna,1
80,C,Laguna,2
80,D,Laguna,1
80,D,Laguna,2
80,E,Laguna,1
80,E,Laguna,2
80,R,Laguna,1
80,R,Laguna,2
80,A,Laurel,0
80,B,Laurel,0
80,C,Laurel,1
80,C,Laurel,2
80,D,Laurel,1
80,D,Laurel,2
80,E,Laurel,1
80,E,Laurel,2
80,R,Laurel,0
80,A,Lyceum,0
80,B,Lyceum,0
80,C,Lyceum,1
80,C,Lyceum,2
80,D,Lyceum,1
80,D,Lyceum,2
80,E,Lyceum,1
80,E,Lyceum,2
80,R,Lyceum,0
80,A,Maelstrom,0
80,B,Maelstrom,0
80,C,Maelstrom,1
80,C,Maelstrom,2
80,D,Maelstrom,1
80,D,Maelstrom,2
80,E,Maelstrom,1
80,E,Maelstrom,2
80,R,Maelstrom,0
80,A,Magnolia,0
80,B,Magnolia,0
80,C,Magnolia,1
80,C,Magnolia,2
80,D,Magnolia,1
80,D,Magnolia,2
80,E,Magnolia,1
80,E,Magnolia,2
80,R,Magnolia,0
80,A,Maritime,0
80,B,Maritime,0
80,C,Maritime,1
80,C,Maritime,2
80,D,Maritime,1
80,D,Maritime,2
80,E,Maritime,1
80,E,Maritime,2
80,R,Maritime,0
80,A,Memorial,0
80,B,Memorial,0
80,C,Memorial,0
80,D,Memorial,1
80,D,Memorial,2
80,E,Memorial,1
80,E,Memorial,2
80,R,Memorial,0
80,A,Meridian,0
80,B,Meridian,0
80,C,Meridian,1
80,C,Meridian,2
80,D,Meridian,1
80,D,Meridian,2
80,E,Meridian,1
80,E,Meridian,2
80,R,Meridian,0
80,A,Mesa,0
80,B,Mesa,0
80,C,Mesa,0
80,D,Mesa,1
80,D,Mesa,2
80,E,Mesa,1
80,E,Mesa,2
80,R,Mesa,1
80,R,Mesa,2
80,A,Metro,0
80,B,Metro,0
80,C,Metro,1
80,C,Metro,2
80,D,Metro,1
80,D,Metro,2
80,E,Metro,1
80,E,Metro,2
80,R,Metro,0
80,A,Midland,0
80,B,Midland,0
80,C,Midland,1
80,C,Midland,2
80,D,Midland,1
80,D,Midland,2
80,E,Midland,1
80,E,Midland,2
80,R,Midland,1
80,R,Midland,2
80,A,Morningstar,0
80,B,Morningstar,0
80,C,Morningstar,1
80,C,Morningstar,2
80,D,Morningstar,1
80,D,Morningstar,2
80,E,Morningstar,1
80,E,Morningstar,2
80,R,Morningstar,0
80,A,Nebula,0
80,B,Nebula,0
80,C,Nebula,1
80,C,Nebula,2
80,D,Nebula,1
80,D,Nebula,2
80,E,Nebula,1
80,E,Nebula,2
80,R,Nebula,0
80,A,Olympic,0
80,B,Olympic,0
80,C,Olympic,1
80,C,Olympic,2
80,D,Olympic,1
80,D,Olympic,2
80,E,Olympic,1
80,E,Olympic,2
80,R,Olympic,0
80,A,Pacific,0
80,B,Pacific,0
80,C,Pacific,1
80,C,Pacific,2
80,D,Pacific,1
80,D,Pacific,2
80,E,Pacific,1
80,E,Pacific,2
80,R,Pacific,1
80,R,Pacific,2
80,A,Palisade,0
80,B,Palisade,0
80,C,Palisade,1
80,C,Palisade,2
80,D,Palisade,1
80,D,Palisade,2
80,E,Palisade,1
80,E,Palisade,2
80,R,Palisade,0
80,A,Peninsula,0
80,B,Peninsula,0
80,C,Peninsula,1
80,C,Peninsula,2
80,D,Peninsula,1
80,D,Peninsula,2
80,E,Peninsula,1
80,E,Peninsula,2
80,R,Peninsula,1
80,R,Peninsula,2
80,A,Piedmont,0
80,B,Piedmont,0
80,C,Piedmont,1
80,C,Piedmont,2
80,D,Piedmont,1
80,D,Piedmont,2
80,E,Piedmont,1
80,E,Piedmont,2
80,R,Piedmont,0
80,A,Plaza,0
80,B,Plaza,0
80,C,Plaza,1
80,C,Plaza,2
80,D,Plaza,1
80,D,Plaza,2
80,E,Plaza,1
80,E,Plaza,2
80,R,Plaza,0
80,A,Polaris,0
80,B,Polaris,0
80,C,Polaris,1
80,C,Polaris,2
80,D,Polaris,1
80,D,Polaris,2
80,E,Polaris,1
80,E,Polaris,2
80,R,Polaris,0
80,A,Prairie,0
80,B,Prairie,0
80,C,Prairie,1
80,C,Prairie,2
80,D,Prairie,1
80,D,Prairie,2
80,E,Prairie,1
80,E,Prairie,2
80,R,Prairie,0
80,A,Rubicon,0
80,B,Rubicon,0
80,C,Rubicon,1
80,C,Rubicon,2
80,D,Rubicon,1
80,D,Rubicon,2
80,E,Rubicon,1
80,E,Rubicon,2
80,R,Rubicon,0
80,A,Seaboard,0
80,B,Seaboard,0
80,C,Seaboard,1
80,C,Seaboard,2
80,D,Seaboard,1
80,D,Seaboard,2
80,E,Seaboard,1
80,E,Seaboard,2
80,R,Seaboard,0
80,A,Sequoia,0
80,B,Sequoia,0
80,C,Sequoia,1
80,C,Sequoia,2
80,D,Sequoia,1
80,D,Sequoia,2
80,E,Sequoia,1
80,E,Sequoia,2
80,R,Sequoia,0
80,A,Sierra,0
80,B,Sierra,0
80,C,Sierra,1
80,C,Sierra,2
80,D,Sierra,1
80,D,Sierra,2
80,E,Sierra,1
80,E,Sierra,2
80,R,Sierra,0
80,A,Skyline,0
80,B,Skyline,0
80,C,Skyline,0
80,D,Skyline,1
80,D,Skyline,2
80,E,Skyline,1
80,E,Skyline,2
80,R,Skyline,0
80,A,Sugarloaf,0
80,B,Sugarloaf,0
80,C,Sugarloaf,1
80,C,Sugarloaf,2
80,D,Sugarloaf,1
80,D,Sugarloaf,2
80,E,Sugarloaf,1
80,E,Sugarloaf,2
80,R,Sugarloaf,0
80,A,Summit,0
80,B,Summit,0
80,C,Summit,1
80,C,Summit,2
80,D,Summit,1
80,D,Summit,2
80,E,Summit,1
80,E,Summit,2
80,R,Summit,0
80,A,Taiga,0
80,B,Taiga,0
80,C,Taiga,1
80,C,Taiga,2
80,D,Taiga,1
80,D,Taiga,2
80,E,Taiga,1
80,E,Taiga,2
80,R,Taiga,1
80,R,Taiga,2
80,A,Tidewater,0
80,B,Tidewater,0
80,C,Tidewater,1
80,C,Tidewater,2
80,D,Tidewater,1
80,D,Tidewater,2
80,E,Tidewater,1
80,E,Tidewater,2
80,R,Tidewater,0
80,A,Tundra,0
80,B,Tundra,0
80,C,Tundra,1
80,C,Tundra,2
80,D,Tundra,1
80,D,Tundra,2
80,E,Tundra,1
80,E,Tundra,2
80,R,Tundra,0
80,A,Typhoon,0
80,B,Typhoon,0
80,C,Typhoon,1
80,C,Typhoon,2
80,D,Typhoon,1
80,D,Typhoon,2
80,E,Typhoon,1
80,E,Typhoon,2
80,R,Typhoon,0
80,A,Valley,0
80,B,Valley,0
80,C,Valley,1
80,C,Valley,2
80,D,Valley,1
80,D,Valley,2
80,E,Valley,1
80,E,Valley,2
80,R,Valley,0
80,A,Yukon,0
80,B,Yukon,0
80,C,Yukon,0
80,D,Yukon,1
80,D,Yukon,2
80,E,Yukon,1
80,E,Yukon,2
80,R,Yukon,0
80,A,Zenith,0
80,B,Zenith,0
80,C,Zenith,1
80,C,Zenith,2
80,D,Zenith,1
80,D,Zenith,2
80,E,Zenith,1
80,E,Zenith,2
80,R,Zenith,1
80,R,Zenith,2
80,A,Zephyr,0
80,B,Zephyr,0
80,C,Zephyr,1
80,C,Zephyr,2
80,D,Zephyr,1
80,D,Zephyr,2
80,E,Zephyr,1
80,E,Zephyr,2
80,R,Zephyr,0
81,A,Alpine,0
81,B,Alpine,0
81,C,Alpine,1
81,C,Alpine,2
81,D,Alpine,1
81,D,Alpine,2
81,E,Alpine,1
81,E,Alpine,2
81,R,Alpine,0
81,A,Arcadia,0
81,B,Arcadia,0
81,C,Arcadia,1
81,C,Arcadia,2
81,D,Arcadia,1
81,D,Arcadia,2
81,E,Arcadia,1
81,E,Arcadia,2
81,R,Arcadia,0
81,A,Archipelago,0
81,B,Archipelago,0
81,C,Archipelago,0
81,D,Archipelago,1
81,D,Archipelago,2
81,E,Archipelago,1
81,E,Archipelago,2
81,R,Archipelago,0
81,A,Atlantic,0
81,B,Atlantic,0
81,C,Atlantic,1
81,C,Atlantic,2
81,D,Atlantic,1
81,D,Atlantic,2
81,E,Atlantic,1
81,E,Atlantic,2
81,R,Atlantic,0
81,A,Aurora,0
81,B,Aurora,0
81,C,Aurora,0
81,D,Aurora,1
81,D,Aurora,2
81,E,Aurora,1
81,E,Aurora,2
81,R,Aurora,0
81,A,Badlands,0
81,B,Badlands,0
81,C,Badlands,0
81,D,Badlands,1
81,D,Badlands,2
81,E,Badlands,1
81,E,Badlands,2
81,R,Badlands,0
81,A,Bayou,0
81,B,Bayou,0
81,C,Bayou,0
81,D,Bayou,1
81,D,Bayou,2
81,E,Bayou,1
81,E,Bayou,2
81,R,Bayou,0
81,A,Canyon,0
81,B,Canyon,0
81,C,Canyon,1
81,C,Canyon,2
81,D,Canyon,1
81,D,Canyon,2
81,E,Canyon,1
81,E,Canyon,2
81,R,Canyon,0
81,A,Cascade,0
81,B,Cascade,0
81,C,Cascade,1
81,C,Cascade,2
81,D,Cascade,1
81,D,Cascade,2
81,E,Cascade,1
81,E,Cascade,2
81,R,Cascade,0
81,A,Central,0
81,B,Central,0
81,C,Central,0
81,D,Central,1
81,D,Central,2
81,E,Central,1
81,E,Central,2
81,R,Central,0
81,A,Citadel,0
81,B,Citadel,0
81,C,Citadel,1
81,C,Citadel,2
81,D,Citadel,1
81,D,Citadel,2
81,E,Citadel,1
81,E,Citadel,2
81,R,Citadel,0
81,A,Coastal,0
81,B,Coastal,0
81,C,Coastal,1
81,C,Coastal,2
81,D,Coastal,1
81,D,Coastal,2
81,E,Coastal,1
81,E,Coastal,2
81,R,Coastal,0
81,A,Commonwealth,0
81,B,Commonwealth,0
81,C,Commonwealth,1
81,C,Commonwealth,2
81,D,Commonwealth,1
81,D,Commonwealth,2
81,E,Commonwealth,1
81,E,Commonwealth,2
81,R,Commonwealth,0
81,A,Continental,0
81,B,Continental,0
81,C,Continental,1
81,C,Continental,2
81,D,Continental,1
81,D,Continental,2
81,E,Continental,1
81,E,Continental,2
81,R,Continental,0
81,A,Corridor,0
81,B,Corridor,0
81,C,Corridor,1
81,C,Corridor,2
81,D,Corridor,1
81,D,Corridor,2
81,E,Corridor,1
81,E,Corridor,2
81,R,Corridor,1
81,R,Corridor,2
81,A,Delta,0
81,B,Delta,0
81,C,Delta,1
81,C,Delta,2
81,D,Delta,1
81,D,Delta,2
81,E,Delta,1
81,E,Delta,2
81,R,Delta,0
81,A,Elysium,0
81,B,Elysium,0
81,C,Elysium,1
81,C,Elysium,2
81,D,Elysium,1
81,D,Elysium,2
81,E,Elysium,1
81,E,Elysium,2
81,R,Elysium,0
81,A,Fjord,0
81,B,Fjord,0
81,C,Fjord,0
81,D,Fjord,1
81,D,Fjord,2
81,E,Fjord,1
81,E,Fjord,2
81,R,Fjord,0
81,A,Frontier,0
81,B,Frontier,0
81,C,Frontier,1
